3.096485733985900879e-01,5.231496095657348633e-01,-2.120903134346008301e-01,5.700531005859375000e-01,-5.182177200913429260e-02,1.777330189943313599e-01,-5.906078219413757324e-01,1.433929335325956345e-02,-4.694547876715660095e-02,-2.537122964859008789e-01,2.833577692508697510e-01,3.557451367378234863e-01,1.388193219900131226e-01,-2.608317732810974121e-01,3.586387038230895996e-01,-1.391927450895309448e-01,-5.262229591608047485e-02,4.760391637682914734e-02,8.590137958526611328e-02,5.909384489059448242e-01,-2.417300790548324585e-01,1.043020375072956085e-02,5.284434929490089417e-02,2.581158280372619629e-01,3.254395425319671631e-01,-1.572594344615936279e-01,-2.642540447413921356e-02,-3.797760307788848877e-01,1.239684410393238068e-02,-2.481170743703842163e-01,1.510280556976795197e-02,2.731459140777587891e-01,5.052924752235412598e-01,-3.873375356197357178e-01,-2.272620610892772675e-02,5.353241413831710815e-02,8.220618963241577148e-02,1.220230460166931152e-01,3.497964739799499512e-01,-2.170735737308859825e-03,6.226381286978721619e-02,1.764543168246746063e-02,4.037700891494750977e-01,3.929111659526824951e-01,2.711055874824523926e-01,-2.721669673919677734e-01,-4.850137047469615936e-04,-1.611862927675247192e-01,-1.606232076883316040e-01,-2.963897883892059326e-01,-9.493483603000640869e-02,-3.675055205821990967e-01,-3.830932378768920898e-01,-1.531825959682464600e-01,4.931112527847290039e-01,-2.883400619029998779e-01,-7.536236196756362915e-02,3.187497556209564209e-01,8.577752858400344849e-02,1.092230156064033508e-01,-1.980563402175903320e-01,9.703085571527481079e-02,-9.062056243419647217e-02,3.147501945495605469e-01,5.985461175441741943e-02,-1.497612446546554565e-01,-5.217691883444786072e-02,1.899078860878944397e-02,3.678826382383704185e-03,-2.720131538808345795e-02,-1.604987382888793945e-01,-2.019213885068893433e-01,1.808976083993911743e-01,8.859322965145111084e-02,-2.456282675266265869e-01,-3.852520510554313660e-02,-1.852418631315231323e-01,9.986365586519241333e-02,-1.631130427122116089e-01,1.345284134149551392e-01,-1.268325895071029663e-01,-3.451055884361267090e-01,-4.378121197223663330e-01,2.947045862674713135e-01,1.009918451309204102e-01,-5.544599518179893494e-02,7.403160631656646729e-02,2.081658393144607544e-01,4.101248923689126968e-03,2.131102681159973145e-01,-1.166689544916152954e-01,7.611719518899917603e-02,7.547659277915954590e-01,2.225408554077148438e-01,-1.155449673533439636e-01,3.015278652310371399e-02,5.051006749272346497e-02,1.710702627897262573e-01,3.738807514309883118e-02,-1.643966883420944214e-01
-9.635950624942779541e-02,9.364176541566848755e-02,2.839839458465576172e-01,-2.754380702972412109e-01,-1.205628514289855957e-01,-3.431343734264373779e-01,5.045868754386901855e-01,2.295897342264652252e-02,5.419802665710449219e-02,5.318194031715393066e-01,-4.220382571220397949e-01,1.046982482075691223e-01,1.154929697513580322e-01,-7.434763759374618530e-02,-4.478011429309844971e-01,3.042805790901184082e-01,1.468982994556427002e-01,6.175389885902404785e-02,-2.024345286190509796e-02,-1.322168260812759399e-01,3.426063656806945801e-01,3.040871024131774902e-01,2.601298876106739044e-02,3.929783031344413757e-02,-2.125455588102340698e-01,-1.834277622401714325e-02,1.730388700962066650e-01,4.328659772872924805e-01,2.719450369477272034e-02,2.202752083539962769e-01,-2.527709305286407471e-01,2.528073452413082123e-02,4.186903685331344604e-02,5.609953030943870544e-02,1.811754330992698669e-02,-3.295028805732727051e-01,-4.300528764724731445e-01,-1.679368317127227783e-01,-3.824693262577056885e-01,-2.305173426866531372e-01,-3.267681226134300232e-03,-1.861010640859603882e-01,-1.330727785825729370e-01,-4.659397527575492859e-02,-3.162723183631896973e-01,-1.373952627182006836e-02,-5.249305069446563721e-02,-9.421522915363311768e-02,4.492336511611938477e-01,1.485950350761413574e-01,-3.824144303798675537e-01,-2.485104836523532867e-02,1.839923411607742310e-01,-8.760243654251098633e-02,-5.387708544731140137e-01,1.046295613050460815e-01,-3.051504306495189667e-02,-2.075367607176303864e-03,2.281398512423038483e-02,8.650113642215728760e-02,-5.996333062648773193e-02,-8.915541321039199829e-02,8.801162987947463989e-02,2.684746310114860535e-02,-1.897885799407958984e-01,-4.356047511100769043e-02,4.285401105880737305e-01,-4.032839238643646240e-01,2.255315780639648438e-01,-2.231781482696533203e-01,-6.392461061477661133e-02,1.283466666936874390e-01,9.840516746044158936e-02,-2.282112836837768555e-01,-1.581675559282302856e-01,-2.190997749567031860e-01,-5.996716208755970001e-03,-2.163245379924774170e-01,6.616729497909545898e-02,-1.337388008832931519e-01,1.144437044858932495e-01,-4.842633754014968872e-02,-6.854126229882240295e-03,-9.533955901861190796e-02,-9.412086568772792816e-03,-1.090704873204231262e-01,9.554918855428695679e-02,-6.081264093518257141e-02,1.082359701395034790e-01,-6.648622453212738037e-02,-1.620846539735794067e-01,3.155479431152343750e-01,-3.265839517116546631e-01,-2.633680105209350586e-01,9.712515771389007568e-02,2.336826175451278687e-01,-3.612914122641086578e-03,-7.327178493142127991e-03,-1.565764993429183960e-01,-5.468785390257835388e-02
-2.169158011674880981e-01,2.635779380798339844e-01,7.917800545692443848e-02,2.258237004280090332e-01,-1.490508578717708588e-02,2.083437889814376831e-01,-5.576339364051818848e-02,3.456105291843414307e-01,3.304728269577026367e-01,-2.435954660177230835e-01,2.134735584259033203e-01,-3.017509281635284424e-01,-8.958085626363754272e-02,-4.662073254585266113e-01,1.424537003040313721e-01,4.444996416568756104e-01,2.526996731758117676e-01,-2.262278199195861816e-01,-3.786946460604667664e-02,3.865315616130828857e-01,-2.151221483945846558e-01,-2.479137331247329712e-01,-6.263253688812255859e-01,4.544222727417945862e-02,-2.489632926881313324e-02,1.525556594133377075e-01,-2.286172211170196533e-01,-1.324438899755477905e-01,-2.702560722827911377e-01,1.409173905849456787e-01,2.371768802404403687e-01,-4.810742437839508057e-01,-1.968224793672561646e-01,4.477543756365776062e-02,1.758670806884765625e-01,2.217649370431900024e-01,-7.795215398073196411e-02,-5.340728163719177246e-02,5.472200363874435425e-02,-2.009354829788208008e-01,-1.596940308809280396e-01,-7.013722062110900879e-01,-1.259180903434753418e-01,2.342276424169540405e-01,1.751468330621719360e-01,1.785392127931118011e-02,3.386554718017578125e-01,-5.042318701744079590e-01,4.018318057060241699e-01,3.472030758857727051e-01,-4.659838229417800903e-02,1.611120998859405518e-01,1.616054177284240723e-01,3.824942111968994141e-01,1.814980208873748779e-01,-6.309359073638916016e-01,4.873421490192413330e-01,-2.008502632379531860e-01,-1.929475367069244385e-01,-3.469136953353881836e-01,-2.399940043687820435e-01,2.169737592339515686e-03,-3.253540396690368652e-01,-4.565205797553062439e-02,-9.338247030973434448e-02,-2.623596228659152985e-02,-5.100857615470886230e-01,-2.702537477016448975e-01,-2.537083625793457031e-01,2.360567599534988403e-01,4.744561016559600830e-01,2.800888121128082275e-01,4.655680656433105469e-01,9.551748633384704590e-02,-1.757167279720306396e-02,-1.183917224407196045e-01,-2.976920604705810547e-01,-2.415855675935745239e-01,-2.214590013027191162e-01,-1.513711214065551758e-01,-2.253849208354949951e-01,1.522043496370315552e-01,3.824984282255172729e-02,9.221476316452026367e-02,-3.825806677341461182e-01,-1.755259037017822266e-01,1.254089176654815674e-01,4.140297695994377136e-02,-2.068161368370056152e-01,3.900975584983825684e-01,4.352374374866485596e-01,-3.691701591014862061e-01,-1.637868955731391907e-02,-2.021630257368087769e-01,-8.941238373517990112e-02,-1.049472764134407043e-01,8.213897794485092163e-02,-3.375346958637237549e-01,1.848812997341156006e-01,4.462089836597442627e-01
2.527666687965393066e-01,-4.967091232538223267e-02,-1.819283664226531982e-01,-2.859226167201995850e-01,5.843361616134643555e-01,1.512970626354217529e-01,-4.260217249393463135e-01,-2.205992490053176880e-02,7.053863257169723511e-02,6.136551499366760254e-02,1.929088830947875977e-01,3.632097542285919189e-01,1.431975662708282471e-01,-5.591428279876708984e-02,2.323179543018341064e-01,1.011504754424095154e-01,1.574472635984420776e-01,-1.878817528486251831e-01,4.425227269530296326e-02,-1.106426343321800232e-01,7.722596824169158936e-02,3.226887583732604980e-01,3.401026129722595215e-02,-2.675049304962158203e-01,5.120651051402091980e-02,4.443797171115875244e-01,-3.312334716320037842e-01,2.079330235719680786e-01,5.321915745735168457e-01,-2.499606274068355560e-02,3.653246462345123291e-01,3.738270401954650879e-01,-5.526081845164299011e-02,-1.999622285366058350e-01,-2.194103300571441650e-01,-1.245118305087089539e-01,3.229580521583557129e-01,1.348865181207656860e-01,2.061209678649902344e-01,-2.737085819244384766e-01,-2.614281475543975830e-01,-4.614945873618125916e-02,2.351474314928054810e-01,-4.042871296405792236e-02,1.920890361070632935e-01,-6.735027581453323364e-02,-4.810446873307228088e-02,-1.437260508537292480e-01,-2.187178432941436768e-01,2.728047370910644531e-01,2.334392219781875610e-01,-2.552210986614227295e-01,1.836613938212394714e-02,2.310454696416854858e-01,1.744198054075241089e-01,4.291083812713623047e-01,8.784050494432449341e-02,-5.498342216014862061e-02,-5.173851847648620605e-01,1.569150239229202271e-01,-9.573154151439666748e-02,1.293697804212570190e-01,1.312653534114360809e-02,-3.765251636505126953e-01,2.240212112665176392e-01,-2.796982228755950928e-01,-3.916551172733306885e-01,-1.312475837767124176e-02,-2.479357719421386719e-01,3.738131225109100342e-01,1.225863099098205566e-01,-3.196019306778907776e-02,4.646867141127586365e-02,2.080684900283813477e-01,-1.624320894479751587e-01,1.858932375907897949e-01,-2.040529549121856689e-01,3.410570919513702393e-01,-2.070581614971160889e-01,1.522547453641891479e-01,-5.953823328018188477e-01,-1.248981058597564697e-01,2.111127525568008423e-01,-1.916788220405578613e-01,7.478491216897964478e-02,-9.173615276813507080e-02,-1.182493269443511963e-01,-6.823233515024185181e-02,4.026351571083068848e-01,4.006448388099670410e-01,8.209404945373535156e-01,5.709882453083992004e-02,-2.257672697305679321e-02,-1.740072518587112427e-01,-1.555106043815612793e-01,2.029766589403152466e-01,-4.530496895313262939e-02,-1.400226503610610962e-01,-3.207231760025024414e-01,4.722011983394622803e-01
-4.889866113662719727e-01,3.983166813850402832e-02,4.054456651210784912e-01,4.252335131168365479e-01,-3.845097124576568604e-01,-1.853753924369812012e-01,5.401695370674133301e-01,4.457431659102439880e-02,-1.148381009697914124e-01,-2.134584039449691772e-01,1.497355010360479355e-02,-3.124569356441497803e-01,7.503771781921386719e-02,3.194350898265838623e-01,-2.253576070070266724e-01,-7.151319086551666260e-02,-5.352425575256347656e-02,-2.084057591855525970e-02,5.358189344406127930e-01,3.997996747493743896e-01,-6.767110824584960938e-01,-5.142999887466430664e-01,-6.120389699935913086e-02,-8.638456463813781738e-02,-1.973424404859542847e-01,-1.955268979072570801e-01,1.599304527044296265e-01,-6.190073490142822266e-01,-3.718756735324859619e-01,1.056514400988817215e-02,3.247021138668060303e-01,-2.568249106407165527e-01,-4.155188798904418945e-01,2.341866046190261841e-01,4.946893453598022461e-02,4.471212923526763916e-01,-5.301092863082885742e-01,-7.824944853782653809e-01,-4.062882438302040100e-02,-2.845857441425323486e-01,-5.649037659168243408e-03,1.282484680414199829e-01,2.193387150764465332e-01,-2.136366367340087891e-01,4.515255615115165710e-02,4.239738285541534424e-01,-3.291844725608825684e-01,-1.003180965781211853e-01,-1.619529277086257935e-01,-3.893500864505767822e-01,-1.629713326692581177e-01,6.366390585899353027e-01,-4.863585531711578369e-02,2.485673427581787109e-01,-5.863849446177482605e-02,-1.811275929212570190e-01,-2.302912026643753052e-01,6.127141118049621582e-01,4.854668080806732178e-01,-1.231993362307548523e-01,-8.725299686193466187e-02,-1.419934094883501530e-03,-4.201459884643554688e-01,-2.797692716121673584e-01,3.115792274475097656e-01,6.071937680244445801e-01,3.793673515319824219e-01,9.380080550909042358e-02,4.272114932537078857e-01,1.450150460004806519e-01,3.415160477161407471e-01,-2.304456979036331177e-01,2.178338021039962769e-01,-5.137800797820091248e-02,2.888940572738647461e-01,1.024236320517957211e-03,5.348542928695678711e-01,-3.016605377197265625e-01,1.120632141828536987e-02,-4.345455467700958252e-01,1.644166558980941772e-01,-3.694086372852325439e-01,1.937939673662185669e-01,-8.484471589326858521e-02,3.753911256790161133e-01,-6.253972649574279785e-02,-8.086160570383071899e-02,1.966594606637954712e-01,-2.919241786003112793e-01,1.390559226274490356e-01,-9.205288439989089966e-02,2.756733596324920654e-01,-2.380128502845764160e-01,2.221422940492630005e-01,-4.765922948718070984e-02,-1.279824227094650269e-01,-2.132948040962219238e-01,8.010980486869812012e-02,-8.863224834203720093e-02,4.839245080947875977e-01
-5.479520559310913086e-02,-4.148195683956146240e-01,-6.928557902574539185e-02,-1.236566752195358276e-01,5.861921608448028564e-02,7.667680829763412476e-02,-4.079954326152801514e-01,-5.123049765825271606e-02,-2.770463526248931885e-01,-6.658817082643508911e-02,2.002964764833450317e-01,4.390695318579673767e-02,-8.570836484432220459e-02,2.478497624397277832e-01,1.787623614072799683e-01,7.328819483518600464e-02,9.318371117115020752e-02,-9.546013176441192627e-02,5.376315489411354065e-02,1.095924302935600281e-01,-3.714638054370880127e-01,-1.568647921085357666e-01,3.571125864982604980e-01,8.422781527042388916e-02,3.654228895902633667e-02,1.398391574621200562e-01,1.184248402714729309e-01,1.644621640443801880e-01,3.258275389671325684e-01,2.687389850616455078e-01,1.182573940604925156e-02,5.250591039657592773e-01,8.624160289764404297e-02,-5.367407798767089844e-01,-4.602282047271728516e-01,1.404682248830795288e-01,7.477702200412750244e-02,2.318537980318069458e-01,3.246315419673919678e-01,-5.551636815071105957e-01,5.454553291201591492e-02,4.130400419235229492e-01,-2.490083128213882446e-01,6.929440051317214966e-02,1.691957712173461914e-01,-5.420155823230743408e-02,4.424098134040832520e-01,-6.547367572784423828e-02,-2.456958293914794922e-01,2.167650163173675537e-01,1.021600142121315002e-01,-5.740213394165039062e-01,-1.182973235845565796e-01,-2.291318327188491821e-01,-4.955151677131652832e-01,1.883022338151931763e-01,-2.952543199062347412e-01,-2.931436300277709961e-01,5.570030212402343750e-02,-4.273354709148406982e-01,1.504243016242980957e-01,7.315632700920104980e-02,1.218818351626396179e-01,-1.900635361671447754e-01,5.042767152190208435e-02,-4.847131967544555664e-01,5.359731987118721008e-02,-6.236035376787185669e-02,-2.301042340695858002e-02,-2.381017506122589111e-01,1.247860193252563477e-01,3.157484233379364014e-01,-3.291029334068298340e-01,2.104170061647891998e-02,3.427043855190277100e-01,3.816484808921813965e-01,-1.086799576878547668e-01,4.315987825393676758e-01,9.920602291822433472e-02,2.367930561304092407e-01,1.340256929397583008e-01,1.496013551950454712e-01,-1.990510374307632446e-01,-3.011918962001800537e-01,5.058276057243347168e-01,2.022825926542282104e-01,1.422919631004333496e-01,-1.090912073850631714e-01,-1.969461292028427124e-01,-8.099312335252761841e-02,1.728226393461227417e-01,1.154732778668403625e-01,-1.018306314945220947e-01,2.920829653739929199e-01,1.162339840084314346e-02,2.775332927703857422e-01,1.918879300355911255e-01,2.826261222362518311e-01,-5.029558017849922180e-02,-9.429023414850234985e-02
-2.241621352732181549e-02,9.910434484481811523e-02,-3.477595448493957520e-01,2.072936445474624634e-01,-3.559520840644836426e-01,-2.990993857383728027e-01,-1.792330443859100342e-01,-1.641428172588348389e-01,-1.045589800924062729e-02,-3.319639861583709717e-01,-2.770744562149047852e-01,-8.048905432224273682e-02,1.236004605889320374e-01,-9.603659063577651978e-02,5.098096132278442383e-01,3.589000403881072998e-01,-4.323951527476310730e-02,7.469538450241088867e-01,-2.713556885719299316e-01,5.802744626998901367e-01,3.248476982116699219e-01,6.238725781440734863e-02,2.658500894904136658e-02,3.601846694946289062e-01,4.444495141506195068e-01,-6.754213012754917145e-03,5.861145909875631332e-03,1.454128921031951904e-01,-8.214670419692993164e-01,-1.190464422106742859e-01,-7.112730741500854492e-01,4.504215121269226074e-01,2.315065115690231323e-01,-3.897936642169952393e-01,2.472103089094161987e-01,-1.537655740976333618e-01,-1.011582389473915100e-01,2.719793617725372314e-01,-3.756987452507019043e-01,-3.486773669719696045e-01,1.467749029397964478e-01,4.190984368324279785e-01,-1.725514382123947144e-01,1.496447771787643433e-01,-3.661828935146331787e-01,-1.427444368600845337e-01,4.761469662189483643e-01,5.003424827009439468e-03,-1.357976645231246948e-01,3.020178340375423431e-02,-9.711784124374389648e-02,-5.472654104232788086e-01,-2.263439744710922241e-01,-8.726423233747482300e-02,-3.017904758453369141e-01,-1.398416608572006226e-01,2.099557965993881226e-01,7.949963212013244629e-01,8.065243959426879883e-01,1.581452339887619019e-01,1.731716543436050415e-01,-2.360882908105850220e-01,-2.570132613182067871e-01,1.785904467105865479e-01,-1.735830754041671753e-01,8.293291181325912476e-02,-1.317473798990249634e-01,7.141294330358505249e-02,-1.440699845552444458e-01,3.806138038635253906e-01,1.531693637371063232e-01,-5.379070639610290527e-01,1.079690083861351013e-01,-1.013810001313686371e-02,6.960955858230590820e-01,-2.859101295471191406e-01,1.335276216268539429e-01,3.648965358734130859e-01,4.267528951168060303e-01,-5.329381227493286133e-01,5.815767049789428711e-01,-4.473395645618438721e-01,-7.854076474905014038e-02,-4.367039352655410767e-02,4.255897402763366699e-01,-5.451825261116027832e-02,5.545917153358459473e-01,-3.651304244995117188e-01,-4.425996243953704834e-01,1.503983289003372192e-01,7.095109671354293823e-02,-9.176422655582427979e-02,-6.495084762573242188e-01,1.268007010221481323e-01,7.019653171300888062e-02,4.874107837677001953e-01,-2.718384005129337311e-02,7.129881531000137329e-02,5.749970674514770508e-01,5.753874033689498901e-02
-4.783369600772857666e-01,-3.613186478614807129e-01,6.808132678270339966e-02,-1.564680486917495728e-01,1.326074004173278809e-01,-4.555806890130043030e-02,6.619020551443099976e-02,1.134452447295188904e-01,1.147434581071138382e-02,1.632148921489715576e-01,-1.025806367397308350e-01,-1.350894123315811157e-01,-1.436856985092163086e-01,5.646775960922241211e-01,1.834997534751892090e-01,-3.285930454730987549e-01,-3.961503207683563232e-01,1.095212548971176147e-01,2.202966660261154175e-01,-5.601356551051139832e-02,-3.986014425754547119e-02,3.377663204446434975e-03,-1.061602607369422913e-01,-7.919854521751403809e-01,-1.506750434637069702e-01,-1.765362322330474854e-01,4.093292951583862305e-01,-3.700198233127593994e-02,2.245299220085144043e-01,3.489657044410705566e-01,8.490879088640213013e-02,8.682703226804733276e-02,-1.262710690498352051e-01,1.024982631206512451e-01,2.431979775428771973e-01,5.299789831042289734e-02,-1.303193569183349609e-01,2.653639018535614014e-01,1.753717660903930664e-01,4.173134565353393555e-01,1.344584375619888306e-01,-7.691290229558944702e-02,3.029642403125762939e-01,-1.741959452629089355e-01,-2.302862256765365601e-01,2.485359758138656616e-01,-2.109376788139343262e-01,4.395845830440521240e-01,-1.039231345057487488e-01,1.563552021980285645e-01,3.843580186367034912e-02,6.372348070144653320e-01,3.599869012832641602e-01,4.681647196412086487e-02,2.945123016834259033e-01,1.292967330664396286e-02,-1.325295567512512207e-01,-2.787613868713378906e-01,-2.389042079448699951e-01,2.401021569967269897e-01,2.612760066986083984e-01,-1.433984637260437012e-01,1.307764053344726562e-01,4.547394514083862305e-01,1.637513339519500732e-01,2.959569692611694336e-01,3.493153154850006104e-01,-2.161632627248764038e-01,-3.796793520450592041e-02,2.922140620648860931e-02,-1.452359110116958618e-01,-2.694950625300407410e-02,-2.606150507926940918e-01,2.024486064910888672e-01,1.124317124485969543e-01,2.459319978952407837e-01,2.942837588489055634e-02,-3.895684480667114258e-01,5.068376064300537109e-01,1.803844124078750610e-01,-2.030909806489944458e-01,7.423780858516693115e-02,-1.149907782673835754e-01,-1.644540280103683472e-01,-2.850822173058986664e-03,2.857797145843505859e-01,-1.797010451555252075e-01,8.269211649894714355e-02,2.435516566038131714e-02,-3.990066647529602051e-01,-2.130547761917114258e-01,6.892944127321243286e-02,-7.421191781759262085e-02,-1.894577145576477051e-01,-1.591944508254528046e-02,-2.105915248394012451e-01,6.355592608451843262e-02,-1.806168556213378906e-01,-6.082120165228843689e-02,-2.727184891700744629e-01
6.625143345445394516e-03,-2.073513567447662354e-01,-1.719206124544143677e-01,-5.660262107849121094e-01,-5.506240129470825195e-01,-3.921705484390258789e-02,1.976964771747589111e-01,3.858236074447631836e-01,1.369523406028747559e-01,-3.250191509723663330e-01,6.368657946586608887e-02,1.530503481626510620e-01,4.862312600016593933e-02,9.759596735239028931e-02,-4.359576404094696045e-01,7.849548757076263428e-02,1.254129707813262939e-01,2.167686820030212402e-01,9.345818310976028442e-02,-2.174819856882095337e-01,-3.683072701096534729e-02,2.877014875411987305e-01,2.206456214189529419e-01,3.066685423254966736e-02,3.442178964614868164e-01,1.252330690622329712e-01,-3.010791726410388947e-02,2.133983522653579712e-01,-2.158850282430648804e-01,-2.043482214212417603e-01,-1.400279700756072998e-01,-2.147210538387298584e-01,-3.551185503602027893e-02,-1.796772927045822144e-01,7.159785926342010498e-02,5.356042981147766113e-01,2.938301861286163330e-01,5.654445886611938477e-01,1.938183307647705078e-01,2.607291042804718018e-01,1.598228365182876587e-01,3.145404160022735596e-02,-1.067828293889760971e-02,2.164490148425102234e-02,2.754101753234863281e-01,-3.709995150566101074e-01,-1.612322330474853516e-01,-6.600587815046310425e-02,-1.034097298979759216e-01,-4.348700046539306641e-01,3.218817710876464844e-01,1.194649189710617065e-01,1.939058601856231689e-01,2.904790453612804413e-03,3.316127061843872070e-01,-1.618741005659103394e-01,1.573069989681243896e-01,-2.135564982891082764e-01,1.678251773118972778e-01,4.371329545974731445e-01,1.542818248271942139e-01,-3.100707232952117920e-01,9.305755794048309326e-02,2.081501930952072144e-01,1.457792222499847412e-01,2.850053608417510986e-01,-1.898765116930007935e-01,-2.221790850162506104e-01,3.159138187766075134e-02,8.365210890769958496e-02,2.297093272209167480e-01,2.908003628253936768e-01,3.296494483947753906e-01,-1.127725914120674133e-01,3.962799534201622009e-02,-3.557407259941101074e-01,-2.183208167552947998e-01,-1.048200065270066261e-03,1.814783066511154175e-01,7.014811038970947266e-01,-5.712896585464477539e-03,-1.282162815332412720e-01,9.423425793647766113e-02,-1.041350588202476501e-01,-2.087518125772476196e-01,2.931199222803115845e-02,-2.958402633666992188e-01,-4.462508261203765869e-01,1.663430184125900269e-01,2.307482659816741943e-01,-1.413298994302749634e-01,2.747403085231781006e-01,6.581509113311767578e-02,-2.088774442672729492e-01,-5.359354019165039062e-01,-2.321137487888336182e-01,-1.429002732038497925e-01,3.818384185433387756e-02,-5.536928176879882812e-01,-2.956128418445587158e-01
6.870550103485584259e-03,-1.561342477798461914e-01,-2.156866043806076050e-01,-1.867346465587615967e-02,3.360710740089416504e-01,-1.922565884888172150e-02,-1.485472917556762695e-01,-2.125081866979598999e-01,-1.238037347793579102e-01,7.213655114173889160e-02,1.986882276833057404e-02,-1.711158305406570435e-01,-2.896801382303237915e-02,2.769364975392818451e-02,5.303812772035598755e-02,-2.567065656185150146e-01,-3.786484897136688232e-01,1.567479521036148071e-01,-1.325062811374664307e-01,-4.716019332408905029e-01,4.821890592575073242e-02,-1.286338865756988525e-01,1.893731206655502319e-01,-4.251158535480499268e-01,-6.618402898311614990e-02,-5.177153348922729492e-01,-1.286668926477432251e-01,-2.629295885562896729e-01,-4.726609587669372559e-02,-5.238065123558044434e-01,2.733047604560852051e-01,1.719713211059570312e-03,-2.352040261030197144e-01,2.473052740097045898e-01,-2.044962793588638306e-01,9.682578593492507935e-02,-7.187517732381820679e-02,-4.267219007015228271e-01,-7.239841669797897339e-02,1.349779218435287476e-01,1.687492281198501587e-01,1.597295999526977539e-01,5.431694388389587402e-01,-3.847950994968414307e-01,4.616414010524749756e-01,-3.195783123373985291e-02,1.570556759834289551e-01,-3.072013258934020996e-01,-1.923664361238479614e-01,-5.125218629837036133e-01,-2.010931223630905151e-01,4.159009084105491638e-02,1.142806187272071838e-01,2.151035219430923462e-01,-3.138669207692146301e-02,4.277516007423400879e-01,1.172312051057815552e-01,1.511025875806808472e-01,-1.110361143946647644e-01,2.381717562675476074e-01,1.464249342679977417e-01,-2.222778461873531342e-02,1.610384881496429443e-02,-1.969539076089859009e-01,1.220547854900360107e-01,-1.107627823948860168e-01,-1.392864584922790527e-01,-8.323115296661853790e-03,-2.758166790008544922e-01,-5.672644823789596558e-02,-1.380945090204477310e-02,1.575759798288345337e-01,-2.950335144996643066e-01,1.181393340229988098e-01,-1.167077347636222839e-01,-2.709937095642089844e-02,3.224729001522064209e-01,-1.247982233762741089e-01,-2.279634773731231689e-01,-5.986390635371208191e-02,3.253494799137115479e-01,1.296040508896112442e-02,2.385637313127517700e-01,2.458504438400268555e-01,4.540398716926574707e-01,6.867964565753936768e-02,1.981229782104492188e-01,9.015670418739318848e-02,-7.113655656576156616e-02,-1.824120879173278809e-01,-2.441678494215011597e-01,-2.969267964363098145e-01,-2.544071674346923828e-01,-2.380955219268798828e-02,-2.742043696343898773e-02,1.875995844602584839e-01,6.325713358819484711e-03,2.620053105056285858e-02,-3.699626028537750244e-01,1.477107498794794083e-02
